Mobiletimestamp,MobileAccl_X,MobileAccl_Y,MobileAccl_Z,MobileGyro_X,MobileGyro_Y,MobileGyro_Z, Watchtimestamp,Watch_X,Watch_Y,Watch_Z,WatchGyro_X,WatchGyro_Y,WatchGyro_Z
1.41755E+14,-0.032743772,0.06436451,0.102231703,-0.035079956,0.005645752,-0.022720337,6.47583E+13,-0.041902224,0.5514854,-0.09299517,0.046694977,-0.102085182,0.093088841
1.41755E+14,0.011445362,0.045005396,0.07980913,-0.033040364,0.001581828,-0.01987203,6.47583E+13,-0.055668511,-0.1716454,-0.113144357,0.009055635,-0.130137143,0.126467127
1.41755E+14,-0.014102299,0.051271458,-0.032262663,-0.023269654,0.001983642,-0.017023722,6.47583E+13,-0.02568054,-0.91080916,-0.124095953,-0.042787235,-0.162095069,0.154164003
1.41755E+14,0.047604879,0.077725424,0.082232257,-0.012278239,0.00646464,-0.017837524,6.47584E+13,0.066670417,-1.2722323,-0.16340105,-0.088238517,-0.19227757,0.181150697
1.41755E+14,0.111042023,0.037648503,0.040267309,-0.014729817,0.019083659,-0.014170329,6.47584E+13,0.139730453,-0.74421966,-0.157834807,-0.114159946,-0.20541583,0.192513517
1.41755E+14,0.033173241,0.015948483,-0.077179513,-0.024088541,0.038635253,-0.015803019,6.47584E+13,0.095590595,0.3084731,-0.167190311,-0.115935388,-0.207191263,0.18186087
1.41755E+14,-0.056281089,-0.002876587,0.020269355,-0.039560954,0.039037069,-0.019866943,6.47584E+13,-0.02601688,1.1416932,-0.169864317,-0.104927661,-0.201154775,0.16162085
1.41755E+14,-0.136794726,0.019662962,0.088591595,-0.044443765,0.023966471,-0.022313436,6.47584E+13,-0.18286864,1.4584802,-0.161496837,-0.097825894,-0.195118277,0.137474861
1.41755E+14,-0.11952623,0.001903827,-0.082499003,-0.037124634,0.007690429,-0.024347941,6.47584E+13,-0.252927787,1.1359402,-0.14750183,-0.090724134,-0.218199,0.111198339
1.41755E+14,-0.049428305,0.054113654,0.009022753,-0.036712646,0.000366211,-0.023127238,6.47584E+13,-0.279348693,0.7336056,-0.239772398,-0.080781667,-0.256193433,0.088827783
1.41755E+14,0.027297019,0.104695935,0.072724739,-0.037526449,-0.000854492,-0.022318522,6.47584E+13,-0.181023918,0.6063757,-0.254581128,-0.073679904,-0.28424539,0.087052345
1.41755E+14,0.013801257,0.080584983,0.11354953,-0.03793335,0.00076294,-0.019058227,6.47584E+13,-0.023579278,0.40998685,-0.277246472,-0.055570428,-0.293122593,0.093088843
1.41755E+14,0.036829313,0.004333437,-0.005485137,-0.033050537,-0.003718058,-0.018656414,6.47584E+13,0.090109508,-0.39380455,-0.249521693,-0.01828616,-0.269686773,0.087052343
1.41755E+14,0.043194772,-0.003996327,-0.187263845,-0.034266155,-0.013488769,-0.014984131,6.47585E+13,0.21397686,-1.7097816,-0.200866856,0.030716015,-0.228496553,0.073914087
1.41755E+14,0.089124361,0.06890392,-0.083118738,-0.046890258,-0.011856079,-0.016204833,6.47585E+13,0.172468187,-3.010519,-0.188681048,0.0729715,-0.19014704,0.07959549
1.41755E+14,0.131183942,0.11082945,0.011335118,-0.061950686,-0.007787069,-0.01335144,6.47585E+13,-0.01069641,-3.875204,-0.220809421,0.084690295,-0.158543397,0.109776927
1.41755E+14,0.052024523,0.081802176,-0.141981876,-0.071329753,-0.008611043,-0.013763427,6.47585E+13,-0.132449143,-3.9251041,-0.167843221,0.060189225,-0.138303364,0.127176233
1.41755E+14,-0.050091108,0.041313005,-0.28570757,-0.068893433,-0.009414673,-0.011322022,6.47585E+13,-0.017210327,-2.7978134,-0.039728487,0.021129533,-0.12871599,0.123980447
1.41755E+14,-0.123327572,0.105379332,-0.141560613,-0.069300332,-0.013488769,-0.008061727,6.47585E+13,0.126726468,-1.3393664,-0.013489567,-0.000885933,-0.148956017,0.091312333
1.41755E+14,-0.094482739,0.167346573,0.174801903,-0.071731568,-0.017974854,-0.003580729,6.47585E+13,0.18516159,-0.35213637,0.017308196,0.008346343,-0.182334303,0.026686294
1.41755E+14,-0.01468086,0.259724462,0.202548816,-0.072550455,-0.027338664,8.1381E-05,6.47585E+13,0.102002461,-0.023872405,-0.15105903,0.041724643,-0.186595357,-0.028352368
1.41755E+14,0.048521677,0.282563347,-0.017986755,-0.093312581,-0.030598958,-0.003173828,6.47585E+13,-0.007317224,-0.12706947,-0.176175675,0.068356249,-0.155702688,-0.070607858
1.41755E+14,0.048696198,0.26148474,-0.1970825,-0.123453777,-0.013488769,-0.002777098,6.47585E+13,0.065241177,-0.11220774,-0.159276267,0.066580803,-0.132977045,-0.089427527
1.41755E+14,-0.466565776,0.404031333,-0.216137647,-0.142578124,-0.001271566,-0.00155131,6.47586E+13,0.18225797,0.09294337,-0.119645992,0.03817375,-0.14576022,-0.107537026
1.41755E+14,0.114882153,0.191344243,-0.14499384,-0.140548707,0.00239563,0.048945107,6.47586E+13,0.42691612,0.41548535,-0.095470967,0.009411605,-0.169196038,-0.130972843
1.41755E+14,0.046686173,0.16503208,-0.015641567,-0.143005371,-0.006973266,0.03672282,6.47586E+13,0.519975993,0.57648623,-0.098134269,0.013672672,-0.174167271,-0.156184098
1.41755E+14,0.052784284,0.196626123,0.242911142,-0.147883098,-0.008611043,0.031840007,6.47586E+13,0.371013021,0.1956204,-0.122079033,0.060189214,-0.146115306,-0.174648678
1.41755E+14,0.094166118,0.090816962,0.067873955,-0.138107299,-0.00575765,0.027770996,6.47586E+13,0.10694187,-0.24843359,-0.119926727,0.117713492,-0.078293471,-0.184946242
1.41755E+14,0.056757291,0.07958379,-0.274147503,-0.120193481,0.004018147,0.017588297,6.47586E+13,-0.056023602,-0.34425804,-0.059810463,0.148961256,-0.009406373,-0.16648165
1.41755E+14,0.01734511,0.085985457,0.12798349,-0.109191894,0.008092245,0.011072796,6.47586E+13,0.053008713,-0.07280627,0.040262719,0.156063014,0.010478561,-0.154053568
1.41755E+14,0.161335309,0.021393264,0.291772107,-0.093724569,0.016642252,0.018809002,6.47586E+13,0.256721817,0.34388286,0.072149524,0.1564181,-0.03106675,-0.146241629
1.41755E+14,0.14447848,-0.012327179,-0.015926777,-0.089640301,0.048395793,0.025731403,6.47586E+13,0.47454007,0.60685444,0.00962863,0.158193541,-0.073322239,-0.131683017
1.41755E+14,0.257811229,-0.120207,-0.244763122,-0.114893595,0.067947387,0.029800415,6.47586E+13,0.58941363,0.60650283,-0.03945758,0.186245503,-0.054857658,-0.135944073
1.41755E+14,0.37847391,-0.373794477,-0.02288078,-0.143809,0.081385293,0.00699361,6.47587E+13,0.398311614,0.37562484,-0.026892731,0.234181347,0.022192655,-0.150147422
1.41755E+14,0.120245617,-0.284724353,-0.037813762,-0.134033206,0.093602499,-0.036158244,6.47587E+13,-0.021479283,0.17214416,0.068452189,0.270400333,0.087528876,-0.154408483
1.41755E+14,-0.060473447,-0.188777547,0.02338952,-0.116516112,0.084645589,-0.033716839,6.47587E+13,-0.236963908,-0.06701276,0.080281693,0.267204548,0.088949221,-0.14198039
1.41755E+14,-0.129801113,-0.226612123,0.138059573,-0.099416097,0.079752604,-0.012537638,6.47587E+13,-0.1974659,-0.056001924,0.145516167,0.232050821,0.034265653,-0.107536843
1.41755E+14,-0.136202496,-0.1974873,-0.033670263,-0.081909181,0.08423869,-0.012954713,6.47587E+13,-0.001026797,0.14137383,0.15107586,0.190150415,-0.025389157,-0.075223829
1.41755E+14,-0.28840224,-0.09015922,0.090294657,-0.083536785,0.083017985,-0.028427123,6.47587E+13,0.098914783,0.21989205,0.083535313,0.163163716,-0.038172332,-0.04965748
1.41755E+14,-0.2129062,-0.07827768,0.22698973,-0.09372457,0.063064574,-0.036570231,6.47587E+13,-0.063966113,-0.09514744,0.078054925,0.16032301,0.010829833,-0.033678514
1.41755E+14,-0.255500797,-0.154440393,-0.082850674,-0.103495281,0.03741455,-0.043085734,6.47587E+13,-0.394433333,-0.4648742,0.10041642,0.167069686,0.069419379,-0.025511487
1.41755E+14,-0.212001163,-0.134684227,-0.2166966,-0.106760656,0.030080159,-0.039021811,6.47587E+13,-0.622183157,-0.6898893,0.154299895,0.157127217,0.068709208,-0.003140931
1.41755E+14,-0.163527488,-0.045126323,0.09713618,-0.112462363,0.019902547,-0.029652913,6.47587E+13,-0.608806277,-0.75880635,0.100802105,0.117712429,0.011540011,0.037694203
1.41755E+14,-0.101952236,0.090755328,0.413322843,-0.121826172,0.008906047,-0.017842611,6.47588E+13,-0.401400103,-0.56872237,0.069892349,0.065152017,-0.051321331,0.074987604
1.41755E+14,0.002286275,0.107515972,0.382043083,-0.121007284,0.027638752,-0.001546223,6.47588E+13,-0.341147896,-0.15415639,0.016934513,0.045977258,-0.071206267,0.072146899
1.41755E+14,-0.008713403,0.162810512,0.054545877,-0.121826171,0.06143697,0.008219402,6.47588E+13,-0.326426021,0.04657045,-0.126256167,0.067282546,-0.036762721,0.041609318
1.41755E+14,-0.11838722,0.041724467,-0.012647266,-0.117345174,0.074879966,0.007812499,6.47588E+13,-0.41301458,-0.0744448,-0.2149053,0.102436274,0.037450701,0.009296296
1.41755E+14,-0.052710534,-0.11893906,0.060404025,-0.080281576,0.069986975,0.005371091,6.47588E+13,-0.6144851,-0.32341936,-0.22358156,0.13261876,0.093909717,-0.021596372
1.41755E+14,0.04875056,-0.234825283,-0.317477777,-0.03141276,0.046366373,-0.004399619,6.47588E+13,-0.660057543,-0.52594864,-0.186858117,0.147532463,0.103142008,-0.05852554
1.41755E+14,0.150836623,-0.337685523,-0.261326579,0.007263183,0.028045654,-0.023946126,6.47588E+13,-0.477693077,-0.57893807,-0.183255753,0.1404307,0.079351103,-0.103266648
1.41755E+14,0.184564589,-0.367083793,0.040457687,0.047170004,0.015019736,-0.047561644,6.47588E+13,-0.236711347,-0.44131732,-0.185041387,0.131908588,0.05307458,-0.161146021
1.41755E+14,0.241484,-0.375597867,0.284794546,0.08016459,-0.008611043,-0.074035643,6.47588E+13,0.033323123,-0.21833879,-0.205323271,0.149307909,0.047038085,-0.22896785
1.41755E+14,0.206564585,-0.391875697,0.259899398,0.080968221,-0.035069783,-0.101323444,6.47588E+13,0.1614329,-0.011193752,-0.294684675,0.176649679,0.055915287,-0.300340565
1.41755E+14,0.161509513,-0.454622897,0.50597218,0.063451131,-0.076609295,-0.123718263,6.47589E+13,0.218551638,0.1450699,-0.240795263,0.197954982,0.053429668,-0.344371488
1.41755E+14,0.102283158,-0.566370437,0.57884303,0.050430299,-0.119781494,-0.131454468,6.47589E+13,0.36476993,0.23614717,-0.037868796,0.213578847,0.02111665,-0.350407991
1.41755E+14,0.15737311,-0.707139352,0.217315007,0.054916383,-0.136881511,-0.123718261,6.47589E+13,0.489183093,0.22546113,0.035589357,0.217839905,-0.03889325,-0.354313955
1.41755E+14,0.176814717,-0.679500941,-0.163339754,0.05287679,-0.102264404,-0.113133747,6.47589E+13,0.671544713,0.2158437,-0.097256401,0.228847652,-0.103874377,-0.319515312
1.41755E+14,0.116062167,-0.548379462,-0.07881721,0.039845785,-0.063573203,-0.106206254,6.47589E+13,0.4873136,0.295534,-0.509867844,0.231333261,-0.098192965,-0.288267569
1.41755E+14,-0.033371925,-0.299005687,0.009466152,0.043512982,-0.03955078,-0.102137248,6.47589E+13,0.666989313,0.39526752,0.117163857,0.110958385,-0.114882106,-0.199495525
1.41755E+14,-0.22312832,0.020906459,-0.24272396,0.039428711,-0.026926677,-0.096435547,6.47589E+13,0.559350341,0.41607463,0.100419776,-0.000184202,-0.092156469,-0.066692565
1.41755E+14,-0.378844257,0.25858327,-0.35843569,0.026397704,-0.014709473,-0.089914958,6.47589E+13,0.479712803,0.25810897,0.097560464,-0.103869941,-0.077242768,0.032732115
1.41755E+14,-0.43643062,0.363370707,-0.207015913,0.018259684,-0.023259481,-0.078918456,6.47589E+13,0.17029476,0.07930857,-0.492550027,0.042071289,-0.056647656,0.057588285
1.41755E+14,-0.318849247,0.341389084,-0.10232838,0.021509806,-0.04077657,-0.06711324,6.47589E+13,0.271060316,-0.012658775,-0.261575143,0.018280381,-0.035697453,0.099133599
1.41755E+14,-0.152729358,0.327346011,-0.110758543,0.04188029,-0.040771485,-0.06100464,6.4759E+13,0.286331822,-0.015702456,-0.144198517,-0.036758283,-0.001253904,0.129316093
1.41755E+14,-0.096536634,0.329067269,-0.103990236,0.048395793,-0.037923178,-0.061406455,6.4759E+13,0.376930557,0.10007124,-0.039277773,-0.086115533,0.020406472,0.137483115
1.41755E+14,-0.114879607,0.421789197,-0.026107649,0.039438883,-0.047698975,-0.057749431,6.4759E+13,0.25735601,0.16332668,0.075980408,-0.122334518,0.039226143,0.109076058
1.41755E+14,-0.1048336,0.529637683,-0.263983023,0.020299276,-0.064798992,-0.050008137,6.4759E+13,-0.063584645,0.2051731,0.047552883,-0.12802055,0.080412107,0.09239269
1.41755E+14,-0.061322847,0.562097229,-0.41345749,0.003189087,-0.090454104,-0.039418537,6.4759E+13,-0.470944073,0.18681058,0.127552372,-0.115947553,0.096035987,0.090262169
1.41755E+14,0.011565209,0.531014097,0.017683227,0.006037394,-0.094528198,-0.030873617,6.4759E+13,-0.5473903,0.10995042,0.01280427,-0.083279444,0.050584704,0.071087403
1.41755E+14,0.141773543,0.46139656,0.03385929,0.011744181,-0.066019693,-0.020685832,6.4759E+13,-0.31739521,-0.04110542,0.086941181,-0.10316438,0.008329214,0.052622822
1.41755E+14,0.192923546,0.369320357,-0.01977531,0.00604248,-0.028966268,-0.020284018,6.4759E+13,-0.119019822,-0.002518386,0.129243591,-0.131571428,-0.019012573,0.028831912
1.41755E+14,0.10041205,0.328080773,-0.189362983,-0.004135131,-0.029785155,-0.020284017,6.4759E+13,0.088249525,0.03005518,0.17952615,-0.148615663,-0.00800484,0.026701386
1.41755E+14,0.124107997,0.275886378,-0.101510327,-0.013498944,-0.027745564,-0.018651327,6.4759E+13,0.097381591,0.0938479,0.100521447,-0.150391103,0.026793795,0.0352235
1.41755E+14,0.08441957,0.249735135,0.050053057,-0.020426433,-0.017969767,-0.017430622,6.47591E+13,-0.341876033,0.16203523,0.163731908,-0.157137776,0.038511706,0.014273301
1.41755E+14,0.037214917,0.192461808,0.284806053,-0.020421346,-0.00453186,-0.014989216,6.47591E+13,-0.484380085,0.12643866,0.005143225,-0.047770628,-0.00054799,0.008236802
1.41755E+14,-0.038288437,0.12583251,0.179517347,-0.005777995,0.009312948,-0.007649739,6.47591E+13,-0.374171573,-0.004718199,-0.078689197,-0.006935492,-0.054521386,-0.009517605
1.41755E+14,0.018659275,0.077360588,-0.02004755,0.001159668,0.013793945,-0.001958211,6.47591E+13,-0.046576817,-0.086128056,-0.083030682,-0.004804965,-0.09464635,-0.031177984
1.41755E+14,0.110827447,0.081828525,0.095377365,0.003189086,0.01542155,0.002934774,6.47591E+13,0.26477909,-0.10337263,0.009308935,-0.01545761,-0.104233725,-0.048222213
1.41755E+14,0.119131085,0.049237711,-0.129519838,0.000742595,0.021113078,0.004155477,6.47591E+13,0.522014313,-0.0908806,0.062965811,-0.021849195,-0.069435089,-0.036859392
1.41755E+14,0.061272621,0.008420691,-0.256542783,-0.009836833,0.021931967,0.004150391,6.47591E+13,0.403733257,-0.03438735,-0.004382791,-0.003384609,-0.019012574,-0.03153307
1.41755E+14,0.002744991,0.01691701,-0.263911543,-0.029785156,0.026006063,0.006596883,6.47591E+13,0.017876947,-0.024484277,-0.05134964,0.023602089,0.019336945,-0.036504304
1.41755E+14,0.056308429,0.006610197,0.011571727,-0.035491944,0.031300863,0.007822673,6.47591E+13,-0.237456307,-0.01126197,-0.095056317,0.039225965,0.02466327,-0.034373778
1.41755E+14,0.04063034,-0.010562351,0.095123788,-0.037526448,0.031707764,0.007410685,6.47591E+13,-0.1224912,-0.03383839,-0.106380184,0.033544556,0.007974121,-0.012713398
1.41755E+14,0.016467413,-0.038940318,0.228465754,-0.038742066,0.02722168,0.007410685,6.47592E+13,-0.008248647,0.00617674,-0.07850401,0.018275766,-0.005519223,-0.007031989
1.41755E+14,-0.026817321,-0.113291819,0.079990567,-0.033864339,0.018681844,0.007817586,6.47592E+13,0.069430033,0.11760768,-0.011037769,0.001231978,-0.012974477,0.003975656
1.41755E+14,-0.020541827,-0.155081531,0.084914247,-0.027353922,0.01053365,0.01067098,6.47592E+13,0.110611283,0.24590772,0.003712873,-0.017232604,-0.014394827,0.007526537
1.41755E+14,0.040371895,-0.127373975,0.057041168,-0.017985026,0.019495646,0.011896769,6.47592E+13,-0.023272517,0.33552036,0.009087701,-0.028950515,-0.007648154,0.007171449
1.41755E+14,0.052127839,-0.03280216,0.02692455,-0.006988526,0.035374959,0.012705485,6.47592E+13,-0.031000773,0.35799265,-0.065801942,-0.039603159,-0.012264301,0.014273212
1.41755E+14,0.003844261,-0.01803207,-0.036778589,-0.001281739,0.049214681,0.014745077,6.47592E+13,0.020222663,0.18428734,-0.053475598,-0.050255805,-0.004452362,0.017824093
1.41755E+14,-0.064728102,-0.00473899,0.027200477,0.001561483,0.053700766,0.014333089,6.47592E+13,0.065605801,0.08182213,0.028007646,-0.050255804,0.011171517,0.010012154
1.41755E+14,-0.117123603,0.012241864,-0.068839213,-0.004135132,0.047180177,0.013514201,6.47592E+13,0.06550916,-0.03840871,0.079794744,-0.0413786,0.030346277,0.002555303
1.41755E+14,-0.081003188,0.027529214,0.051460247,-0.007802327,0.03171285,0.012293498,6.47592E+13,-0.07320118,-0.1099852,0.059604943,-0.023624191,0.03922348,6.96863E-05
1.41755E+14,0.008931478,0.014723804,-0.064235647,-0.003326416,0.02112325,0.010253906,6.47592E+13,-0.149917286,-0.15501101,0.041434109,-0.009775753,0.02786066,0.003620568
1.41755E+14,0.038906098,-0.003260111,-0.07288619,0.005630493,0.018269857,0.011891683,6.47593E+13,-0.0329326,-0.5618471,-0.025916219,-0.012616461,0.012591869,0.01072233
1.41756E+14,-0.040355047,-0.02088301,0.039212069,0.028030395,0.027643839,0.009038289,6.47593E+13,0.120477677,-1.149942,0.01977112,-0.021854789,0.022880636,0.013925581
1.41756E+14,-0.056424141,-0.06975753,0.005856653,0.057347615,0.028859456,0.004964193,6.47593E+13,0.09550158,-1.8192885,0.091056605,-0.027536198,0.050577513,0.010019611
1.41756E+14,0.010957083,-0.087189733,-0.120353043,0.053690592,0.011347453,0.004557292,6.47593E+13,-0.04908085,-2.4432478,0.117145716,-0.01936917,0.068331921,0.001497495
1.41756E+14,0.123277028,-0.065552667,0.119241157,0.035766602,0.000356039,0.002120972,6.47593E+13,-0.159812291,-2.6535819,0.161455447,-0.006230909,0.065136127,0.002917848
1.41756E+14,0.133924799,-0.043918664,0.114499369,0.018661499,0.008911133,0.003341675,6.47593E+13,-0.222839357,-1.8473736,0.088567475,0.003356471,0.041700308,0.00646873
1.41756E+14,0.023619336,-0.038808103,-0.091490963,0.011744181,0.017445882,0.007003784,6.47593E+13,-0.197682065,-1.1368697,0.058881183,0.000870853,0.012938168,0.013570492
1.41756E+14,-0.032575608,0.046902544,0.031082853,0.008488973,0.025599162,0.00660197,6.47593E+13,-0.09746774,-0.9650034,0.069513063,-0.015463201,-0.000200093,0.01215014
1.41756E+14,-0.10326036,0.063031389,0.089704017,0.014587402,0.021525065,0.007003784,6.47593E+13,-0.083411216,-1.3878055,0.051787894,-0.029666726,0.004771142,-0.000988121
1.41756E+14,-0.102986654,0.049550519,0.034073769,0.036168417,0.012969971,0.009857178,6.47593E+13,-0.094462713,-1.4925152,0.073903005,-0.036058312,0.010452551,-0.011285677
1.41756E+14,-0.018026671,0.060388313,-0.162436583,0.047576904,0.019083659,0.013926188,6.47594E+13,-0.011753718,-1.2139769,0.141211811,-0.036413401,-0.00268571,-0.007379709
1.41756E+14,0.052687647,0.075887262,-0.008364853,0.037399292,0.010935466,0.012705485,6.47594E+13,0.052628833,-0.26514316,0.119908095,-0.036768489,-0.019729938,0.008599258
1.41756E+14,0.03234005,0.052505692,0.036261362,0.017038981,0.008509318,0.013519287,6.47594E+13,0.053831103,0.7547252,0.105044304,-0.035703227,-0.026831703,0.02493331
1.41756E+14,0.061415033,0.012080567,0.022587358,0.000335694,0.027226766,0.015965779,6.47594E+13,0.09728972,1.2933655,0.072273911,-0.038543931,-0.025411352,0.037006307
1.41756E+14,0.003587406,0.003690202,0.005249957,-0.015538534,0.046778362,0.016377766,6.47594E+13,0.055957796,0.1749841,0.094495237,-0.044580428,-0.028607143,0.050499663
1.41756E+14,-0.071427981,-0.008882792,0.032721857,-0.011464437,0.051656087,0.017588298,6.47594E+13,-0.084670703,-1.0858233,0.060624937,-0.039964279,-0.038904699,0.072870212
1.41756E+14,-0.081515312,-0.069723945,0.15866262,0.013778686,0.02885437,0.016372681,6.47594E+13,-0.114271162,-1.2789106,0.088320712,-0.026470935,-0.052753136,0.100567083
1.41756E+14,-0.041059177,-0.043374409,0.024350025,0.032923381,0.005640666,0.013931275,6.47594E+13,0.10186036,0.55125785,0.128330469,-0.012622492,-0.06766684,0.120807113
1.41756E+14,-0.01972294,-0.024676918,-0.042693694,0.028844198,-0.005752563,0.011484782,6.47594E+13,0.33013725,2.7004735,0.116215645,0.000160676,-0.087196688,0.120452025
1.41756E+14,-0.002672195,0.017272891,-0.11953542,0.026397705,-0.007792155,0.013931274,6.47594E+13,0.3380642,4.3697295,0.040668825,0.007972617,-0.074768602,0.102342532
1.41756E+14,0.039942742,0.052871657,-0.08748144,0.021102905,-0.002904256,0.013926188,6.47595E+13,0.197236701,5.514366,-0.013676306,0.007972616,-0.038194525,0.066478625
1.41756E+14,0.06394577,0.067684901,0.117954034,0.016225179,0.011347453,0.013926188,6.47595E+13,-0.08824253,5.3313975,-0.075515529,0.003001382,0.002640614,0.025288402
1.41756E+14,0.005151431,0.025746428,0.08606279,0.0137736,0.018681844,0.013931274,6.47595E+13,-0.271911618,3.371792,-0.055035213,0.003356469,0.037439252,-0.010575501
1.41756E+14,-0.072175981,-0.025644131,-0.099858222,0.010528565,0.017044067,0.01596578,6.47595E+13,-0.249029793,1.6189215,0.052461385,0.011170097,0.049868843,-0.038629597
1.41756E+14,-0.0757246,-0.028105959,-0.111401063,0.005223592,0.010538737,0.018402099,6.47595E+13,-0.21622626,0.4873777,0.060144006,0.015431151,0.025012675,-0.061710321
1.41756E+14,-0.031544368,-0.001610672,0.054788193,0.00034078,-0.000869751,0.01717631,6.47595E+13,-0.199631373,-0.10651976,-0.010513686,0.011170097,-0.004459641,-0.0744935
1.41756E+14,0.018984158,0.020092758,0.04356905,-0.00332133,-0.008600871,0.017186483,6.47595E+13,-0.16314793,-0.6302536,-0.034601372,-0.000192722,-0.003749465,-0.077689293
1.41756E+14,-0.018802961,0.020234978,-0.113690077,-0.009435018,-0.007787068,0.016774496,6.47595E+13,-0.14539655,-1.0951496,-0.034014265,-0.015816608,0.017555825,-0.082660524
1.41756E+14,-0.021948497,0.033281056,-0.003975134,-0.006993612,-0.011856079,0.016362509,6.47595E+13,-0.192627273,-1.0782903,-0.005473613,-0.021498015,0.028563556,-0.079819818
1.41756E+14,0.059215227,0.047901863,0.113431395,-0.005355835,-0.011042277,0.013926188,6.47595E+13,-0.127395313,-0.17103735,0.008002462,-0.017592035,0.015780383,-0.078399468
1.41756E+14,0.091334025,-0.045181767,0.039635599,0.001963298,-0.003316243,0.013519288,6.47596E+13,-0.095980327,0.7338364,-0.090481064,0.000162365,-0.012981758,-0.097219137
1.41756E+14,0.052056631,-0.065071544,-0.040417452,0.014190674,-0.001276652,0.010258992,6.47596E+13,-0.107212063,1.2831846,-0.1819894,0.031765212,-0.030381072,-0.117459161
1.41756E+14,0.008801778,-0.103072757,-0.03566158,0.018666585,0.003204345,0.01188151,6.47596E+13,-0.102236748,1.0708297,-0.17959214,0.053070489,-0.027895456,-0.123850747
1.41756E+14,-0.035148938,-0.120757728,-0.025631784,0.025182089,0.001571656,0.011072795,6.47596E+13,-0.020905167,0.25482363,-0.211911193,0.050939966,-0.003749464,-0.108937049
1.41756E+14,-0.030915262,-0.120885926,0.110451895,0.027618409,-0.00412496,0.01147461,6.47596E+13,-0.02240595,-0.32228282,-0.185692146,0.017916767,0.012584592,-0.08372579
1.41756E+14,0.043244044,-0.174124783,0.2056446,0.031290691,-0.012273154,0.009852092,6.47596E+13,-0.015855473,-0.46459183,-0.099606416,-0.022208189,0.013294772,-0.050347505
1.41756E+14,-0.029277483,-0.25146479,0.079561092,0.0406545,-0.031407674,7.6294E-05,6.47596E+13,0.080540977,0.04730022,-0.08030838,-0.041738041,-0.012271576,-0.034723625
1.41756E+14,-0.031375566,-0.258622697,0.144101085,0.053278604,-0.038731894,-0.007659912,6.47596E+13,0.17017046,0.3054536,-0.12471046,-0.036411721,-0.04671513,-0.044311005
1.41756E+14,0.028474491,-0.21194134,0.02417193,0.070383708,-0.029368083,-0.012542725,6.47596E+13,0.144534747,0.02064401,-0.151743635,-0.020787836,-0.070150947,-0.061710325
1.41756E+14,0.070854188,-0.274737677,0.10430787,0.091145833,-0.017161052,-0.018661498,6.47596E+13,0.33693981,-0.53304446,-0.023084123,-0.00906993,-0.084709563,-0.055318739
1.41756E+14,0.150625231,-0.324790762,0.174274133,0.113962807,-0.001683553,-0.030059813,6.47597E+13,0.62071704,-0.7706355,-0.040887018,-0.030730301,-0.064469537,-0.009512369
1.41756E+14,0.058035848,-0.298052048,-0.108038228,0.122517905,-0.003718059,-0.049606322,6.47597E+13,0.625444107,-0.44792682,-0.006631337,-0.098907228,-0.016532633,0.07286808
1.41756E+14,-0.023856798,-0.332141492,-0.07713854,0.108266194,-0.011866253,-0.072001139,6.47597E+13,0.39267222,0.0342865,0.035690884,-0.183775612,0.028556097,0.133588507
1.41756E+14,0.00364685,-0.281692545,0.107171415,0.099706013,-0.027745563,-0.089925132,6.47597E+13,0.186768527,0.44457594,0.035713117,-0.237748997,0.01080169,0.162705737
1.41756E+14,0.04420217,-0.189633198,0.089276597,0.095225014,-0.029378253,-0.102539063,6.47597E+13,0.073281607,0.3009984,-0.011672119,-0.232777763,-0.037845383,0.13323342
1.41756E+14,0.070653597,-0.08812138,0.006410996,0.088297525,-0.006983439,-0.102951051,6.47597E+13,0.009930292,-0.15359342,-0.056473591,-0.1809349,-0.056665055,0.077839673
1.41756E+14,0.14398511,-0.052745203,-0.037301023,0.081787109,0.039855959,-0.098068235,6.47597E+13,-0.006864228,-0.48946345,-0.179394732,-0.138324321,-0.037845386,0.039490153
1.41756E+14,0.049185437,-0.107771887,-0.11253513,0.082600911,0.074874878,-0.102945962,6.47597E+13,-0.113916717,-0.52886313,-0.234717826,-0.128736938,-0.010503599,0.014278895
1.41756E+14,-0.03397846,-0.16662513,0.01357589,0.100926718,0.099716185,-0.107421875,6.47597E+13,-0.367562933,-0.43072644,-0.232793866,-0.134773437,-0.000916214,-0.006671303
1.41756E+14,-0.030575753,-0.1844231,-0.0294199,0.12495931,0.124562582,-0.111506145,6.47597E+13,-0.529046705,-0.38118944,-0.211669187,-0.127671678,-0.019025715,-0.03152748
1.41756E+14,0.011964163,-0.115013367,-0.004225973,0.143692017,0.144104003,-0.117197673,6.47598E+13,-0.467522297,-0.36030874,-0.233597933,-0.101750241,-0.055599791,-0.052477677
1.41756E+14,-0.04306952,0.04077506,-0.23136228,0.146128337,0.158355712,-0.117207845,6.47598E+13,-0.505524795,-0.41693348,-0.362509418,-0.081865306,-0.079390698,-0.059224352
1.41756E+14,-0.150749527,0.159446883,-0.081883272,0.138793943,0.161209107,-0.112721763,6.47598E+13,-0.582104055,-0.54546785,-0.356425353,-0.091811057,-0.074424347,-0.034009011
1.41756E+14,-0.190944668,0.302868038,-0.07369491,0.135543821,0.131881712,-0.105392457,6.47598E+13,-0.559087925,-0.57064795,-0.34664026,-0.133001283,-0.051698703,0.039494235
